vague,ecole,numero_whatsapp,lien_envoi_clic,message_a_copier,relance_J2,relance_J7,date_envoi,reponse,notes
2,ETIC Yopougon - Ecole Technique Informatique et Commerciale,+225 07 07 40 88 38,https://wa.me/2250707408838?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27ETIC%20Yopougon.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études d'ETIC Yopougon. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,GEA Groupe Ecoles Abidjan,+225 05 74 27 04 97,https://wa.me/2250574270497?text=Vos%20%C3%A9tudiants%20recopient%20d%C3%A9j%C3%A0%20des%20notes%20de%20calcul%20sorties%20d%27une%20IA.%0ASans%20les%20refaire.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20GEA%20Groupe%20%C3%89coles%20Abidjan.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants recopient déjà des notes de calcul sorties d'une IA.
Sans les refaire.

Bonjour, je m'adresse au Directeur des Études de GEA Groupe Écoles Abidjan. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Groupe CERCO Cote d'Ivoire,+225 07 58 27 08 27,https://wa.me/2250758270827?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Groupe%20CERCO%20C%C3%B4te%20d%27Ivoire.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études de Groupe CERCO Côte d'Ivoire. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Groupe ESC (Ecole Superieure de Commerce),+225 01 40 66 57 22,https://wa.me/2250140665722?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20march%C3%A9%20avec%20des%20chiffres%20invent%C3%A9s%20par%20une%20IA.%0AEt%20ils%20ne%20le%20savent%20m%C3%AAme%20pas.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Groupe%20ESC.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de marché avec des chiffres inventés par une IA.
Et ils ne le savent même pas.

Bonjour, je m'adresse au Directeur des Études de Groupe ESC. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Groupe ESCAM - Ecole Superieure de Commerce d'Administration et de Management,+225 05 46 10 56 04,https://wa.me/2250546105604?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20march%C3%A9%20avec%20des%20chiffres%20invent%C3%A9s%20par%20une%20IA.%0AEt%20ils%20ne%20le%20savent%20m%C3%AAme%20pas.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Groupe%20ESCAM.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de marché avec des chiffres inventés par une IA.
Et ils ne le savent même pas.

Bonjour, je m'adresse au Directeur des Études de Groupe ESCAM. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Groupe ESCOGET - Ecole Superieure de Commerce de Gestion et de Technologie,+225 07 78 39 15 14,https://wa.me/2250778391514?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20travaux%20%C3%A9crits%20par%20une%20IA.%0AVos%20enseignants%20le%20voient%20sans%20pouvoir%20le%20prouver.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Groupe%20ESCOGET.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des travaux écrits par une IA.
Vos enseignants le voient sans pouvoir le prouver.

Bonjour, je m'adresse au Directeur des Études de Groupe ESCOGET. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Groupe ESICOM (Ecole Superieure d'Informatique et de Commerce),+225 01 01 32 46 09,https://wa.me/2250101324609?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Groupe%20ESICOM.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études de Groupe ESICOM. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Groupe HEC Abidjan,+225 07 88 01 01 01,https://wa.me/2250788010101?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20march%C3%A9%20avec%20des%20chiffres%20invent%C3%A9s%20par%20une%20IA.%0AEt%20ils%20ne%20le%20savent%20m%C3%AAme%20pas.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Groupe%20HEC%20Abidjan.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de marché avec des chiffres inventés par une IA.
Et ils ne le savent même pas.

Bonjour, je m'adresse au Directeur des Études de Groupe HEC Abidjan. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Groupe HETEC,+225 01 03 51 70 89,https://wa.me/2250103517089?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Groupe%20HETEC.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études de Groupe HETEC. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,GSM,+225 05 54 27 28 75,https://wa.me/2250554272875?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20march%C3%A9%20avec%20des%20chiffres%20invent%C3%A9s%20par%20une%20IA.%0AEt%20ils%20ne%20le%20savent%20m%C3%AAme%20pas.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20GSM.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de marché avec des chiffres inventés par une IA.
Et ils ne le savent même pas.

Bonjour, je m'adresse au Directeur des Études de GSM. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,IIPEA - Institut International Polytechnique des Elites d'Abidjan,+225 07 69 36 08 57,https://wa.me/2250769360857?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20notes%20techniques%20%C3%A9crites%20par%20une%20IA.%0ASans%20savoir%20refaire%20le%20calcul%20qu%27il%20y%20a%20derri%C3%A8re.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27IIPEA.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des notes techniques écrites par une IA.
Sans savoir refaire le calcul qu'il y a derrière.

Bonjour, je m'adresse au Directeur des Études d'IIPEA. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,IIT - Institut Ivoirien de Technologie,+225 01 53 15 15 15,https://wa.me/2250153151515?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27IIT.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études d'IIT. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,IMS - Institut de Management Superieur (GEA),+225 07 49 93 40 68,https://wa.me/2250749934068?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20march%C3%A9%20avec%20des%20chiffres%20invent%C3%A9s%20par%20une%20IA.%0AEt%20ils%20ne%20le%20savent%20m%C3%AAme%20pas.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27IMS.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de marché avec des chiffres inventés par une IA.
Et ils ne le savent même pas.

Bonjour, je m'adresse au Directeur des Études d'IMS. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Institut Booster Afrique,+225 01 03 33 92 09,https://wa.me/2250103339209?text=Vos%20%C3%A9tudiants%20produisent%20d%C3%A9j%C3%A0%20leurs%20dossiers%20avec%20une%20IA.%0ASans%20se%20douter%20de%20ce%20que%20%C3%A7a%20pose%20comme%20probl%C3%A8me%20de%20droits.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27Institut%20Booster%20Afrique.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants produisent déjà leurs dossiers avec une IA.
Sans se douter de ce que ça pose comme problème de droits.

Bonjour, je m'adresse au Directeur des Études d'Institut Booster Afrique. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Institut LKM Yopougon,+225 07 07 32 82 72,https://wa.me/2250707328272?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20march%C3%A9%20avec%20des%20chiffres%20invent%C3%A9s%20par%20une%20IA.%0AEt%20ils%20ne%20le%20savent%20m%C3%AAme%20pas.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27Institut%20LKM%20Yopougon.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de marché avec des chiffres inventés par une IA.
Et ils ne le savent même pas.

Bonjour, je m'adresse au Directeur des Études d'Institut LKM Yopougon. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
